EmployeeID,Skill,ProficiencyLevel,LastAssessed
605,Plant Management,Intermediate,2026-03-15
605,Six Sigma,Beginner,2026-03-15
605,Budgeting,Beginner,2026-03-15
605,Excel,Beginner,2026-03-15
606,CRM,Intermediate,2026-03-15
606,Excel,Beginner,2026-03-15
606,B2B Sales,Intermediate,2026-03-15
606,Git,Advanced,2026-03-15
606,Market Analysis,Intermediate,2026-03-15
606,Communication,Intermediate,2026-03-15
608,Data Analysis,Beginner,2026-03-15
608,SQL,Advanced,2026-03-15
608,Python,Intermediate,2026-03-15
608,Excel,Intermediate,2026-03-15
608,Git,Intermediate,2026-03-15
611,Supply Chain,Intermediate,2026-03-15
611,Lean Manufacturing,Intermediate,2026-03-15
611,Six Sigma,Advanced,2026-03-15
611,Docker,Intermediate,2026-03-15
611,Plant Management,Intermediate,2026-03-15
611,Budgeting,Intermediate,2026-03-15
612,PowerBI,Intermediate,2026-03-15
612,Python,Beginner,2026-03-15
612,SQL,Beginner,2026-03-15
612,Excel,Intermediate,2026-03-15
613,PowerBI,Intermediate,2026-03-15
613,MLOps,Beginner,2026-03-15
613,SQL,Beginner,2026-03-15
613,Python,Intermediate,2026-03-15
613,Excel,Advanced,2026-03-15
613,Git,Beginner,2026-03-15
614,Data Analysis,Intermediate,2026-03-15
614,Git,Intermediate,2026-03-15
614,PowerBI,Intermediate,2026-03-15
614,SQL,Intermediate,2026-03-15
615,PowerBI,Intermediate,2026-03-15
615,Negotiation,Beginner,2026-03-15
615,CRM,Intermediate,2026-03-15
615,Statistics,Beginner,2026-03-15
615,B2B Sales,Intermediate,2026-03-15
616,PowerBI,Advanced,2026-03-15
616,SQL,Intermediate,2026-03-15
616,AWS,Intermediate,2026-03-15
616,Excel,Advanced,2026-03-15
616,Statistics,Intermediate,2026-03-15
616,Git,Intermediate,2026-03-15
618,Account Management,Intermediate,2026-03-15
618,Negotiation,Advanced,2026-03-15
618,Python,Intermediate,2026-03-15
618,CRM,Intermediate,2026-03-15
618,B2B Sales,Intermediate,2026-03-15
618,Git,Intermediate,2026-03-15
618,Market Analysis,Intermediate,2026-03-15
620,PowerBI,Advanced,2026-03-15
620,Account Management,Beginner,2026-03-15
620,CRM,Beginner,2026-03-15
620,B2B Sales,Intermediate,2026-03-15
620,Market Analysis,Beginner,2026-03-15
620,Communication,Beginner,2026-03-15
621,Account Management,Intermediate,2026-03-15
621,Negotiation,Intermediate,2026-03-15
621,CRM,Intermediate,2026-03-15
621,Statistics,Intermediate,2026-03-15
621,B2B Sales,Intermediate,2026-03-15
621,Market Analysis,Beginner,2026-03-15
621,Communication,Intermediate,2026-03-15
622,PowerBI,Intermediate,2026-03-15
622,Data Analysis,Beginner,2026-03-15
622,SQL,Beginner,2026-03-15
622,Python,Intermediate,2026-03-15
622,Excel,Beginner,2026-03-15
622,Git,Advanced,2026-03-15
623,Supply Chain,Intermediate,2026-03-15
623,Lean Manufacturing,Advanced,2026-03-15
623,Six Sigma,Intermediate,2026-03-15
623,Statistics,Beginner,2026-03-15
623,Plant Management,Beginner,2026-03-15
623,Git,Intermediate,2026-03-15
623,Budgeting,Intermediate,2026-03-15
624,PowerBI,Beginner,2026-03-15
624,Python,Beginner,2026-03-15
624,SQL,Intermediate,2026-03-15
624,Excel,Intermediate,2026-03-15
624,Git,Advanced,2026-03-15
625,Git,Intermediate,2026-03-15
625,PowerBI,Intermediate,2026-03-15
625,Python,Intermediate,2026-03-15
625,Excel,Intermediate,2026-03-15
626,PowerBI,Intermediate,2026-03-15
626,Account Management,Advanced,2026-03-15
626,Negotiation,Intermediate,2026-03-15
626,B2B Sales,Beginner,2026-03-15
626,Git,Intermediate,2026-03-15
626,Communication,Intermediate,2026-03-15
630,Machine Learning,Beginner,2026-03-15
630,SQL,Intermediate,2026-03-15
630,Statistics,Intermediate,2026-03-15
630,Communication,Intermediate,2026-03-15
630,Data Visualization,Advanced,2026-03-15
631,Account Management,Intermediate,2026-03-15
631,Negotiation,Advanced,2026-03-15
631,CRM,Beginner,2026-03-15
631,B2B Sales,Intermediate,2026-03-15
631,Market Analysis,Intermediate,2026-03-15
631,Communication,Intermediate,2026-03-15
632,PowerBI,Intermediate,2026-03-15
632,SQL,Beginner,2026-03-15
632,Python,Intermediate,2026-03-15
632,Statistics,Advanced,2026-03-15
632,Excel,Advanced,2026-03-15
632,Git,Beginner,2026-03-15
634,Git,Intermediate,2026-03-15
634,PowerBI,Intermediate,2026-03-15
634,Python,Beginner,2026-03-15
634,Excel,Beginner,2026-03-15
635,Lean Manufacturing,Beginner,2026-03-15
635,SQL,Intermediate,2026-03-15
635,Excel,Beginner,2026-03-15
635,Plant Management,Intermediate,2026-03-15
635,Budgeting,Advanced,2026-03-15
638,PowerBI,Intermediate,2026-03-15
638,SQL,Advanced,2026-03-15
638,Python,Intermediate,2026-03-15
638,Statistics,Intermediate,2026-03-15
638,Git,Intermediate,2026-03-15
639,Deep Learning,Beginner,2026-03-15
639,Machine Learning,Intermediate,2026-03-15
639,Python,Beginner,2026-03-15
639,SQL,Intermediate,2026-03-15
639,Statistics,Advanced,2026-03-15
639,Data Visualization,Beginner,2026-03-15
641,Account Management,Beginner,2026-03-15
641,Negotiation,Intermediate,2026-03-15
641,B2B Sales,Advanced,2026-03-15
641,Market Analysis,Intermediate,2026-03-15
641,Communication,Intermediate,2026-03-15
643,Python,Beginner,2026-03-15
643,Docker,Beginner,2026-03-15
643,Excel,Intermediate,2026-03-15
643,Git,Advanced,2026-03-15
643,Communication,Beginner,2026-03-15
644,PowerBI,Intermediate,2026-03-15
644,Python,Advanced,2026-03-15
644,MLOps,Advanced,2026-03-15
644,Excel,Beginner,2026-03-15
645,SQL,Advanced,2026-03-15
645,Git,Intermediate,2026-03-15
645,PowerBI,Advanced,2026-03-15
645,Excel,Intermediate,2026-03-15
647,PowerBI,Beginner,2026-03-15
647,Python,Intermediate,2026-03-15
647,SQL,Intermediate,2026-03-15
647,Excel,Intermediate,2026-03-15
648,Git,Intermediate,2026-03-15
648,PowerBI,Intermediate,2026-03-15
648,Python,Intermediate,2026-03-15
648,Communication,Beginner,2026-03-15
649,Deep Learning,Intermediate,2026-03-15
649,Machine Learning,Intermediate,2026-03-15
649,MLOps,Advanced,2026-03-15
649,SQL,Intermediate,2026-03-15
649,Python,Advanced,2026-03-15
649,Statistics,Beginner,2026-03-15
649,Data Visualization,Beginner,2026-03-15
650,PowerBI,Intermediate,2026-03-15
650,MLOps,Intermediate,2026-03-15
650,Account Management,Intermediate,2026-03-15
650,Negotiation,Intermediate,2026-03-15
650,CRM,Advanced,2026-03-15
652,PowerBI,Intermediate,2026-03-15
652,MLOps,Beginner,2026-03-15
652,SQL,Intermediate,2026-03-15
652,Python,Intermediate,2026-03-15
652,Excel,Beginner,2026-03-15
652,Git,Beginner,2026-03-15
653,Account Management,Intermediate,2026-03-15
653,Negotiation,Intermediate,2026-03-15
653,CRM,Advanced,2026-03-15
653,Statistics,Intermediate,2026-03-15
653,B2B Sales,Intermediate,2026-03-15
653,Market Analysis,Beginner,2026-03-15
653,Communication,Intermediate,2026-03-15
655,Deep Learning,Intermediate,2026-03-15
655,Machine Learning,Advanced,2026-03-15
655,Python,Beginner,2026-03-15
655,Statistics,Intermediate,2026-03-15
655,AWS,Intermediate,2026-03-15
655,Data Visualization,Intermediate,2026-03-15
656,Account Management,Advanced,2026-03-15
656,Negotiation,Advanced,2026-03-15
656,SQL,Intermediate,2026-03-15
656,CRM,Intermediate,2026-03-15
656,Git,Intermediate,2026-03-15
656,Market Analysis,Intermediate,2026-03-15
656,Communication,Beginner,2026-03-15
657,Deep Learning,Intermediate,2026-03-15
657,MLOps,Beginner,2026-03-15
657,Machine Learning,Beginner,2026-03-15
657,Python,Intermediate,2026-03-15
657,SQL,Beginner,2026-03-15
659,PowerBI,Intermediate,2026-03-15
659,Data Analysis,Intermediate,2026-03-15
659,SQL,Beginner,2026-03-15
659,Python,Beginner,2026-03-15
659,Excel,Intermediate,2026-03-15
659,Git,Beginner,2026-03-15
661,PowerBI,Advanced,2026-03-15
661,Python,Beginner,2026-03-15
661,SQL,Beginner,2026-03-15
661,Docker,Intermediate,2026-03-15
661,Excel,Beginner,2026-03-15
661,Git,Intermediate,2026-03-15
661,Communication,Advanced,2026-03-15
662,SQL,Intermediate,2026-03-15
662,Python,Intermediate,2026-03-15
662,AWS,Beginner,2026-03-15
662,Deep Learning,Intermediate,2026-03-15
663,Git,Intermediate,2026-03-15
663,Python,Intermediate,2026-03-15
663,SQL,Advanced,2026-03-15
663,Excel,Intermediate,2026-03-15
664,PowerBI,Beginner,2026-03-15
664,SQL,Advanced,2026-03-15
664,Docker,Intermediate,2026-03-15
664,AWS,Beginner,2026-03-15
664,Excel,Advanced,2026-03-15
665,PowerBI,Intermediate,2026-03-15
665,SQL,Beginner,2026-03-15
665,Python,Advanced,2026-03-15
665,Excel,Intermediate,2026-03-15
665,Git,Advanced,2026-03-15
665,Communication,Intermediate,2026-03-15
666,PowerBI,Intermediate,2026-03-15
666,SQL,Intermediate,2026-03-15
666,Python,Beginner,2026-03-15
666,Excel,Beginner,2026-03-15
666,Git,Beginner,2026-03-15
667,Git,Intermediate,2026-03-15
667,Python,Advanced,2026-03-15
667,SQL,Intermediate,2026-03-15
669,PowerBI,Intermediate,2026-03-15
669,SQL,Intermediate,2026-03-15
669,Python,Advanced,2026-03-15
669,Excel,Beginner,2026-03-15
669,Git,Beginner,2026-03-15
671,PowerBI,Advanced,2026-03-15
671,Data Analysis,Intermediate,2026-03-15
671,SQL,Beginner,2026-03-15
671,Python,Intermediate,2026-03-15
671,Excel,Advanced,2026-03-15
671,Git,Intermediate,2026-03-15
675,Deep Learning,Intermediate,2026-03-15
675,Machine Learning,Intermediate,2026-03-15
675,SQL,Advanced,2026-03-15
675,Python,Advanced,2026-03-15
675,Statistics,Intermediate,2026-03-15
675,AWS,Beginner,2026-03-15
675,Communication,Intermediate,2026-03-15
677,Account Management,Intermediate,2026-03-15
677,MLOps,Intermediate,2026-03-15
677,Negotiation,Intermediate,2026-03-15
677,CRM,Beginner,2026-03-15
677,Docker,Beginner,2026-03-15
677,B2B Sales,Intermediate,2026-03-15
677,Communication,Intermediate,2026-03-15
679,Deep Learning,Intermediate,2026-03-15
679,Machine Learning,Intermediate,2026-03-15
679,SQL,Intermediate,2026-03-15
679,Python,Intermediate,2026-03-15
679,Statistics,Intermediate,2026-03-15
679,AWS,Advanced,2026-03-15
679,Data Visualization,Advanced,2026-03-15
680,Deep Learning,Intermediate,2026-03-15
680,Machine Learning,Advanced,2026-03-15
680,MLOps,Intermediate,2026-03-15
680,Python,Intermediate,2026-03-15
680,Statistics,Beginner,2026-03-15
680,Data Visualization,Beginner,2026-03-15
682,Account Management,Intermediate,2026-03-15
682,Data Analysis,Beginner,2026-03-15
682,CRM,Beginner,2026-03-15
682,Docker,Intermediate,2026-03-15
682,B2B Sales,Beginner,2026-03-15
683,Deep Learning,Intermediate,2026-03-15
683,Machine Learning,Advanced,2026-03-15
683,Data Analysis,Beginner,2026-03-15
683,SQL,Intermediate,2026-03-15
683,Python,Intermediate,2026-03-15
683,Statistics,Beginner,2026-03-15
683,Excel,Intermediate,2026-03-15
683,Data Visualization,Intermediate,2026-03-15
684,Market Analysis,Intermediate,2026-03-15
684,PowerBI,Intermediate,2026-03-15
684,Account Management,Intermediate,2026-03-15
684,Negotiation,Beginner,2026-03-15
686,PowerBI,Beginner,2026-03-15
686,SQL,Intermediate,2026-03-15
686,Python,Intermediate,2026-03-15
686,Statistics,Beginner,2026-03-15
686,Excel,Beginner,2026-03-15
686,Git,Intermediate,2026-03-15
689,Supply Chain,Intermediate,2026-03-15
689,Six Sigma,Beginner,2026-03-15
689,Statistics,Beginner,2026-03-15
689,Plant Management,Advanced,2026-03-15
689,Communication,Intermediate,2026-03-15
689,Budgeting,Intermediate,2026-03-15
690,Account Management,Intermediate,2026-03-15
690,Negotiation,Intermediate,2026-03-15
690,B2B Sales,Intermediate,2026-03-15
690,Git,Intermediate,2026-03-15
690,Market Analysis,Advanced,2026-03-15
690,Communication,Advanced,2026-03-15
691,Deep Learning,Intermediate,2026-03-15
691,Machine Learning,Intermediate,2026-03-15
691,SQL,Intermediate,2026-03-15
691,Python,Advanced,2026-03-15
691,Docker,Beginner,2026-03-15
691,Statistics,Intermediate,2026-03-15
691,Excel,Intermediate,2026-03-15
691,Data Visualization,Intermediate,2026-03-15
692,PowerBI,Intermediate,2026-03-15
692,SQL,Advanced,2026-03-15
692,Python,Intermediate,2026-03-15
692,Docker,Intermediate,2026-03-15
692,Excel,Beginner,2026-03-15
692,Git,Advanced,2026-03-15
698,SQL,Intermediate,2026-03-15
698,Git,Advanced,2026-03-15
698,Python,Intermediate,2026-03-15
699,Lean Manufacturing,Intermediate,2026-03-15
699,PowerBI,Beginner,2026-03-15
699,Six Sigma,Intermediate,2026-03-15
699,Budgeting,Beginner,2026-03-15
700,Deep Learning,Intermediate,2026-03-15
700,Machine Learning,Beginner,2026-03-15
700,Python,Intermediate,2026-03-15
700,SQL,Intermediate,2026-03-15
700,Statistics,Intermediate,2026-03-15
700,AWS,Beginner,2026-03-15
700,Git,Advanced,2026-03-15
700,Data Visualization,Beginner,2026-03-15
701,Deep Learning,Advanced,2026-03-15
701,Machine Learning,Intermediate,2026-03-15
701,PowerBI,Advanced,2026-03-15
701,SQL,Advanced,2026-03-15
701,Statistics,Beginner,2026-03-15
701,Data Visualization,Beginner,2026-03-15
702,Python,Intermediate,2026-03-15
702,SQL,Advanced,2026-03-15
702,MLOps,Intermediate,2026-03-15
702,Statistics,Intermediate,2026-03-15
704,Git,Intermediate,2026-03-15
704,PowerBI,Intermediate,2026-03-15
704,Python,Intermediate,2026-03-15
704,Excel,Intermediate,2026-03-15
705,Data Analysis,Beginner,2026-03-15
705,Statistics,Advanced,2026-03-15
705,Machine Learning,Intermediate,2026-03-15
705,Data Visualization,Intermediate,2026-03-15
707,Python,Intermediate,2026-03-15
707,CRM,Intermediate,2026-03-15
707,AWS,Beginner,2026-03-15
707,B2B Sales,Beginner,2026-03-15
707,Market Analysis,Intermediate,2026-03-15
707,Communication,Intermediate,2026-03-15
709,Account Management,Beginner,2026-03-15
709,MLOps,Beginner,2026-03-15
709,Negotiation,Intermediate,2026-03-15
709,CRM,Intermediate,2026-03-15
709,Docker,Intermediate,2026-03-15
709,B2B Sales,Beginner,2026-03-15
709,Market Analysis,Intermediate,2026-03-15
709,Communication,Intermediate,2026-03-15
710,Deep Learning,Intermediate,2026-03-15
710,Machine Learning,Intermediate,2026-03-15
710,SQL,Beginner,2026-03-15
710,Python,Intermediate,2026-03-15
710,Statistics,Advanced,2026-03-15
710,Excel,Intermediate,2026-03-15
710,Git,Intermediate,2026-03-15
710,Data Visualization,Intermediate,2026-03-15
712,Account Management,Advanced,2026-03-15
712,Data Analysis,Intermediate,2026-03-15
712,Excel,Intermediate,2026-03-15
712,B2B Sales,Beginner,2026-03-15
712,Market Analysis,Intermediate,2026-03-15
712,Communication,Intermediate,2026-03-15
714,Account Management,Beginner,2026-03-15
714,Negotiation,Intermediate,2026-03-15
714,Python,Beginner,2026-03-15
714,CRM,Intermediate,2026-03-15
714,B2B Sales,Intermediate,2026-03-15
714,Market Analysis,Intermediate,2026-03-15
714,Communication,Advanced,2026-03-15
715,Deep Learning,Beginner,2026-03-15
715,Machine Learning,Intermediate,2026-03-15
715,Data Analysis,Beginner,2026-03-15
715,Python,Beginner,2026-03-15
715,SQL,Intermediate,2026-03-15
715,Statistics,Intermediate,2026-03-15
715,AWS,Advanced,2026-03-15
715,Data Visualization,Advanced,2026-03-15
716,PowerBI,Intermediate,2026-03-15
716,MLOps,Advanced,2026-03-15
716,Python,Intermediate,2026-03-15
716,SQL,Beginner,2026-03-15
716,Excel,Intermediate,2026-03-15
716,Git,Intermediate,2026-03-15
717,Data Analysis,Intermediate,2026-03-15
717,Git,Beginner,2026-03-15
717,Python,Intermediate,2026-03-15
717,Excel,Intermediate,2026-03-15
720,Account Management,Intermediate,2026-03-15
720,Negotiation,Intermediate,2026-03-15
720,Data Analysis,Beginner,2026-03-15
720,CRM,Beginner,2026-03-15
720,Excel,Intermediate,2026-03-15
720,B2B Sales,Intermediate,2026-03-15
720,Market Analysis,Beginner,2026-03-15
721,Python,Intermediate,2026-03-15
721,PowerBI,Intermediate,2026-03-15
721,SQL,Intermediate,2026-03-15
721,Excel,Intermediate,2026-03-15
722,Account Management,Intermediate,2026-03-15
722,Negotiation,Beginner,2026-03-15
722,CRM,Beginner,2026-03-15
722,Excel,Beginner,2026-03-15
722,B2B Sales,Beginner,2026-03-15
722,Market Analysis,Intermediate,2026-03-15
722,Communication,Advanced,2026-03-15
723,MLOps,Beginner,2026-03-15
723,Negotiation,Intermediate,2026-03-15
723,CRM,Beginner,2026-03-15
723,B2B Sales,Advanced,2026-03-15
723,Market Analysis,Intermediate,2026-03-15
723,Communication,Advanced,2026-03-15
724,PowerBI,Advanced,2026-03-15
724,SQL,Intermediate,2026-03-15
724,Python,Beginner,2026-03-15
724,Excel,Intermediate,2026-03-15
724,Git,Advanced,2026-03-15
724,Communication,Beginner,2026-03-15
725,PowerBI,Beginner,2026-03-15
725,Supply Chain,Advanced,2026-03-15
725,Six Sigma,Intermediate,2026-03-15
725,Budgeting,Intermediate,2026-03-15
727,PowerBI,Intermediate,2026-03-15
727,MLOps,Advanced,2026-03-15
727,SQL,Intermediate,2026-03-15
727,Python,Beginner,2026-03-15
727,Excel,Beginner,2026-03-15
727,Git,Intermediate,2026-03-15
728,B2B Sales,Intermediate,2026-03-15
728,Communication,Beginner,2026-03-15
728,Account Management,Intermediate,2026-03-15
728,Negotiation,Advanced,2026-03-15
729,B2B Sales,Intermediate,2026-03-15
729,CRM,Intermediate,2026-03-15
729,Account Management,Intermediate,2026-03-15
729,Excel,Intermediate,2026-03-15
730,PowerBI,Intermediate,2026-03-15
730,MLOps,Beginner,2026-03-15
730,Python,Intermediate,2026-03-15
730,SQL,Intermediate,2026-03-15
730,Docker,Advanced,2026-03-15
730,Git,Beginner,2026-03-15
731,PowerBI,Beginner,2026-03-15
731,SQL,Intermediate,2026-03-15
731,Python,Intermediate,2026-03-15
731,Excel,Intermediate,2026-03-15
731,Git,Intermediate,2026-03-15
732,MLOps,Intermediate,2026-03-15
732,Negotiation,Intermediate,2026-03-15
732,SQL,Beginner,2026-03-15
732,CRM,Intermediate,2026-03-15
732,B2B Sales,Intermediate,2026-03-15
733,Lean Manufacturing,Advanced,2026-03-15
733,Supply Chain,Intermediate,2026-03-15
733,Six Sigma,Intermediate,2026-03-15
733,MLOps,Intermediate,2026-03-15
734,MLOps,Beginner,2026-03-15
734,SQL,Intermediate,2026-03-15
734,Python,Advanced,2026-03-15
734,Excel,Intermediate,2026-03-15
734,Git,Intermediate,2026-03-15
738,PowerBI,Beginner,2026-03-15
738,SQL,Intermediate,2026-03-15
738,Docker,Beginner,2026-03-15
738,Excel,Advanced,2026-03-15
738,Git,Intermediate,2026-03-15
741,Deep Learning,Intermediate,2026-03-15
741,Machine Learning,Intermediate,2026-03-15
741,Python,Intermediate,2026-03-15
741,Docker,Advanced,2026-03-15
741,Statistics,Beginner,2026-03-15
742,Git,Advanced,2026-03-15
742,Python,Intermediate,2026-03-15
742,MLOps,Beginner,2026-03-15
742,Excel,Advanced,2026-03-15
743,Supply Chain,Intermediate,2026-03-15
743,Python,Intermediate,2026-03-15
743,SQL,Beginner,2026-03-15
743,Six Sigma,Beginner,2026-03-15
743,Plant Management,Advanced,2026-03-15
743,Budgeting,Intermediate,2026-03-15
744,MLOps,Intermediate,2026-03-15
744,SQL,Intermediate,2026-03-15
744,Python,Intermediate,2026-03-15
744,Docker,Intermediate,2026-03-15
744,Excel,Beginner,2026-03-15
744,Git,Intermediate,2026-03-15
746,Negotiation,Advanced,2026-03-15
746,CRM,Intermediate,2026-03-15
746,AWS,Intermediate,2026-03-15
746,Excel,Intermediate,2026-03-15
746,B2B Sales,Beginner,2026-03-15
746,Market Analysis,Beginner,2026-03-15
746,Communication,Beginner,2026-03-15
747,Account Management,Advanced,2026-03-15
747,Negotiation,Advanced,2026-03-15
747,CRM,Advanced,2026-03-15
747,AWS,Advanced,2026-03-15
747,B2B Sales,Intermediate,2026-03-15
747,Market Analysis,Intermediate,2026-03-15
747,Communication,Advanced,2026-03-15
749,SQL,Intermediate,2026-03-15
749,Git,Intermediate,2026-03-15
749,PowerBI,Intermediate,2026-03-15
749,Excel,Intermediate,2026-03-15
752,Deep Learning,Intermediate,2026-03-15
752,Data Analysis,Intermediate,2026-03-15
752,Python,Intermediate,2026-03-15
752,SQL,Intermediate,2026-03-15
752,Statistics,Intermediate,2026-03-15
752,Data Visualization,Beginner,2026-03-15
754,Account Management,Intermediate,2026-03-15
754,Negotiation,Intermediate,2026-03-15
754,Data Analysis,Advanced,2026-03-15
754,CRM,Advanced,2026-03-15
754,Excel,Advanced,2026-03-15
754,B2B Sales,Beginner,2026-03-15
754,Market Analysis,Intermediate,2026-03-15
754,Communication,Intermediate,2026-03-15
757,Data Analysis,Beginner,2026-03-15
757,SQL,Beginner,2026-03-15
757,Python,Beginner,2026-03-15
757,Excel,Intermediate,2026-03-15
757,Git,Intermediate,2026-03-15
758,Git,Beginner,2026-03-15
758,PowerBI,Advanced,2026-03-15
758,SQL,Intermediate,2026-03-15
758,Excel,Beginner,2026-03-15
